SOURCE_ID,ra,dec,parallax,parallax_error,phot_g_mean_mag,pmra,pmdec,radial_velocity
2026640967853712000,298.02100343398325,24.966376970838773,50.846375469416614,2.3784124851226807,20.51457405090332,-6.355577899053898,-6.2955822632063665,
2618333804489940992,329.3036181978969,-9.05802459659516,50.890394357609914,0.023840470239520073,13.361846923828125,177.66368403917147,-126.31060063446061,
2119686379142441472,282.6902545804929,47.97148162043484,50.90628191080458,0.014849093742668629,11.400604248046875,256.01728964693865,-117.99593923564622,-78.20874786376953
6082806153754882304,203.80008015151577,-48.3574227511653,50.90819162067609,0.02127400040626526,10.438663482666016,359.5845420503126,-64.29145815287954,28.62844467163086
5950304355429385984,261.6701284415439,-47.204162602279965,50.913470076392876,0.02210856042802334,12.559544563293457,-542.6863119289347,-488.4090407675355,17.624282836914062
5630532014287527040,142.61504441632306,-32.10470852050725,50.916912924573005,0.020248668268322945,12.015629768371582,-53.943829855877965,317.32525103559584,38.90323257446289
4123874907297370240,266.39494128254665,-16.68210193265923,50.91757642586817,0.1958194524049759,18.417470932006836,107.61053448046366,-100.88561869126296,
4484184592790777728,276.3495179023449,11.599460820966335,50.9211557107518,0.04767022654414177,16.300004959106445,-326.77676339881157,44.952260763418124,
5006921282807193856,10.375121051669685,-33.62668039402395,50.92453466243157,0.019735926762223244,9.839479446411133,-347.32860325188466,-251.15468558745272,37.36747360229492
4792774797545800832,86.82123452009108,-51.066136257823345,50.930690628822894,0.14821085333824158,3.8232421875,5.160196860824648,84.0405295978282,16.84058952331543
5630532113072532736,142.61667889188556,-32.102006288521814,50.9426573151017,0.01894313097000122,8.002314567565918,-67.17767187303566,314.40988050985624,39.2248649597168
4224259562941398400,303.49907775157277,-0.8657212651967648,50.94324624411764,0.022989360615611076,7.512979030609131,-62.729646893375545,260.8193687444885,-10.95394229888916
5951535219996858624,263.08991610394963,-47.61694873889592,50.943940521157806,0.022926218807697296,12.587457656860352,-229.29292721411707,-184.423727100905,4.5201802253723145
4561968267282882688,254.79007277471916,20.971647569197195,50.954558203887906,0.19886575639247894,12.535300254821777,-22.838032203215768,137.563814011025,
5702029029197580160,129.7817536866983,-22.659852437256102,50.9663435616347,0.3068423867225647,5.1269636154174805,-240.31861308092607,459.97304933507036,
4367026303085396352,260.71391542328826,-2.3886581335581094,50.96943844765955,0.025093840435147285,6.12160587310791,48.7024277536496,-108.11762302723793,-35.935638427734375
890661253803216896,105.21711939645007,31.959528067370343,50.970300987420025,0.053303834050893784,16.33379554748535,353.8431438984107,-595.6888529525935,
5130073422706364544,37.13593562672523,-20.039574114780763,50.972045366618275,0.031881850212812424,11.783658027648926,606.6061727212284,231.25319392771866,27.554182052612305
2683209044978079616,331.6251935434858,2.375809039939923,50.98668748184285,0.022119633853435516,13.264250755310059,267.9266667229734,68.486454215863,-22.737655639648438
4367026096927711104,260.7211862464831,-2.400001939421211,50.987616498333246,0.36078691482543945,11.727028846740723,57.456018575933626,-105.3298524591823,-36.726524353027344
482089261274984064,73.62491412218532,65.07763013001318,50.99658460199548,0.021328957751393318,12.682573318481445,57.6723256123837,-103.07581600500158,2.163179397583008
3846639574348918528,147.7076759797802,1.3021827808867648,51.00242065910709,0.025411110371351242,12.622699737548828,234.47323145889533,-360.654809150328,9.866190910339355
5059643105878789632,46.98061747753933,-28.22022128578243,51.008606443442694,0.01869494654238224,9.42658805847168,-333.93252578346227,-114.31215052004899,24.780677795410156
5293288295987250816,110.83713664387949,-60.10162913000041,51.03393548871435,0.015459750778973103,11.188111305236816,76.82627269100499,450.16648427809037,6.6566338539123535
6032685745182407040,253.14586943466853,-29.006855746565158,51.03913169913069,0.027755385264754295,14.030096054077148,-109.79793530915205,-349.3077608005638,
4367026096925086464,260.7213901891552,-2.4000030089048274,51.04305528202596,0.29635655879974365,11.736004829406738,49.26596193167508,-120.37365403640128,-32.32250213623047
6227871564690336512,226.06579278574068,-23.932773975338375,51.04476081300545,0.12881895899772644,16.217708587646484,-330.84990542687274,-88.75667300260642,
5866128597052432128,212.787836735915,-61.929941500476566,51.04486255729566,0.015863921493291855,10.056280136108398,154.81174077571725,-45.14612088310761,5.745774745941162
5249254676369630336,144.214659619105,-65.23023843939158,51.04704516734269,0.01949148252606392,14.01411247253418,271.76826466131564,122.27990163942732,22.417810440063477
3331979901042416512,94.11128944061781,12.272992041846027,51.051817618826355,0.09693611413240433,4.916410446166992,82.77514649355062,186.48042272707457,9.396341323852539
5285775539195330560,108.27689138715743,-63.342389043533394,51.05388225075709,0.015648463740944862,8.570058822631836,-266.9093284881792,575.791573847767,16.73695182800293
4443110789740420480,255.25771984966343,8.206529331440088,51.057386149460875,0.02142992801964283,12.225685119628906,-246.44923363446736,-182.2605681320912,-5.579352378845215
6671213104189712000,298.49966039519774,-47.8150277282357,51.06248814932628,0.03656706586480141,11.567217826843262,-137.26909359687045,-1051.3379097556513,22.241491317749023
3198812859478372480,65.86135866378902,-7.397152593091982,51.065354293806706,0.01802157796919346,13.175507545471191,-144.36420779624183,-177.5441846611854,-43.95456314086914
2614071100988460544,331.39766600457193,-11.075490632741355,51.069851036094185,0.053531527519226074,15.351323127746582,-270.6238991750175,-175.40095250736636,
5039735554502890752,20.68377378657759,-25.78542674151736,51.082677993915105,0.027037646621465683,11.878544807434082,54.34421672619579,9.282860480395513,10.891989707946777
1015570963037979264,135.2152883154428,48.418919989426016,51.08371509249398,0.03171999007463455,12.892069816589355,-254.24945222864676,-1038.9090299259833,32.91152572631836
4361639417663824768,259.0868121132202,-5.398155460437159,51.088070453133405,0.0384727418422699,11.381659507751465,168.5176208496198,-124.39301190806346,-38.171180725097656
3584226658929871232,184.64361569925163,-6.423305459754171,51.08888307824784,0.03752722963690758,12.407049179077148,-378.8163071024506,-42.16902069051321,18.049833297729492
5059643002799575424,46.97079038744201,-28.23657947424524,51.094049142681385,0.020138641819357872,11.972004890441895,-330.2309401560534,-110.70403653212766,25.315536499023438
3610474857638415616,204.6710209109411,-11.535869729632498,51.097304027203066,0.03833857178688049,12.749135971069336,149.37054627028073,-86.7405189700579,-0.16288860142230988
6424566979354709248,311.09157996484674,-68.09028006272777,51.09919524779962,0.025467075407505035,13.33947467803955,182.09460204546784,-228.1668060329054,
2054269874008075904,305.578413996564,32.287514824881384,51.126270243060866,0.019948989152908325,11.680011749267578,147.52146079370021,-12.29417865421492,-24.85545539855957
5266917261213622144,100.87412359188694,-70.05487868120974,51.127117567022765,0.026766937226057053,11.66815185546875,5.1878109454764285,192.64350276480474,1.1331567764282227
4366633811793952896,258.01634026214566,-3.3925453464829833,51.129687734418894,0.05506529659032822,15.49500846862793,-371.4103623561055,-181.49890358370348,
1683228851880827136,185.44336261603965,68.2687045566608,51.130751314971036,0.020693963393568993,11.458523750305176,-376.9686902270606,205.65808480091127,-6.315820217132568
6065791696645045248,206.2014315533189,-54.12332198633296,51.135926435978625,0.023807553574442863,11.424941062927246,-254.2536283510949,-376.5021541363873,-20.048603057861328
4195469572528982144,297.09252481053267,-8.382722346797415,51.13656018501787,0.03402116894721985,14.561089515686035,-428.12552666382874,-349.999456059509,14.79846477508545
