sector,tmag_bin,rrmscdpp00p5,rrmscdpp01p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p5,rrmscdpp15p0,n_stars
51,13.0,2210.988,1664.829,1428.378,1289.674,1208.892,1141.264,1093.37,1032.24,1010.08,979.648,931.45,897.996,876.738,859.626,850.733,566
51,13.5,3132.891,2339.244,2007.816,1808.199,1672.865,1587.942,1525.883,1433.682,1402.526,1347.751,1277.676,1240.772,1215.532,1194.224,1179.693,456
51,14.0,4778.254,3605.7,3081.268,2807.05,2619.589,2543.657,2435.555,2286.142,2231.386,2156.458,2067.548,2011.242,1967.207,1901.17,1853.86,308
51,14.5,7259.762,5430.066,4659.374,4212.166,3939.688,3718.53,3574.042,3353.21,3290.218,3138.604,3026.755,2881.806,2802.54,2733.946,2650.197,232
51,15.0,11343.612,8316.167,7118.638,6378.732,6024.306,5652.745,5382.694,5044.218,4907.44,4710.574,4507.324,4376.319,4269.58,4168.539,4128.431,176
51,15.5,17466.961,12935.385,10823.424,9774.667,9120.017,8532.673,8114.447,7602.462,7474.433,7171.087,6794.084,6556.622,6386.74,6222.937,6027.176,151
51,16.0,27872.744,20606.211,17390.702,15445.982,14375.678,13600.006,13043.642,12140.268,11758.874,11128.898,10661.894,10355.196,10084.894,9964.108,9781.037,168
51,16.5,45441.031,33624.445,28462.289,26295.941,24529.506,23103.328,21854.645,20313.992,19762.795,19040.951,17999.193,17264.154,16912.426,16459.529,15892.707,193
51,17.0,63585.773,48352.266,41144.301,36980.309,33445.906,31165.73,29750.912,27687.348,26776.139,25665.9,24359.098,23399.393,22885.451,22574.586,22253.949,223
51,17.5,100295.336,74006.977,62589.066,56364.391,51733.801,48215.633,45635.004,41756.34,40725.621,38686.211,36808.395,35259.324,34261.672,33241.098,32366.025,333
51,18.0,150311.172,110379.766,93877.508,83770.0,77319.195,72844.656,69206.461,63596.59,61818.762,59105.594,55544.293,53263.859,52825.688,51167.062,49044.645,347
51,18.5,340507.89,249491.031,212408.274,195716.539,178341.422,164757.656,155027.789,143919.274,140475.43,136830.461,129694.36,125926.774,124316.262,125288.351,122920.516,92
51,19.0,571290.75,448877.953,387906.562,354988.578,331448.312,314179.313,299447.718,281500.062,274119.218,266254.094,261741.89,255513.961,250146.031,248634.344,240811.656,106
51,19.5,908796.5,672212.688,571856.563,519741.266,487754.422,485262.766,463367.797,424683.281,414419.625,403379.0,372221.938,348818.906,342324.891,341821.844,345656.438,92
51,20.0,1310802.625,986500.688,882119.875,803009.875,742276.812,708625.188,698774.375,629366.812,617566.625,599216.188,597621.875,582303.062,568683.5,584876.562,592211.562,77
51,20.5,1411745.75,1041700.688,918805.625,847845.438,799054.812,775684.812,756611.062,715530.188,694014.375,662947.562,635264.812,620707.062,612917.562,607204.625,602763.812,11
52,3.0,45.986,42.256,40.446,39.713,41.105,42.313,43.72,46.32,47.602,48.676,50.375,51.114,50.982,51.274,51.988,14
52,3.5,37.998,39.855,40.481,45.598,46.014,47.693,49.469,52.512,54.437,57.778,61.41,64.383,66.756,70.033,74.127,21
52,4.0,45.4,44.373,46.509,48.079,50.428,54.361,57.19,60.689,61.703,63.694,66.851,67.675,68.418,71.914,76.06,41
52,4.5,48.738,45.882,45.516,46.39,48.665,51.425,54.362,58.117,59.5,62.13,65.502,68.068,69.994,70.347,71.942,78
52,5.0,62.562,56.067,59.814,60.859,63.175,63.151,67.697,72.618,74.062,76.103,78.611,79.43,81.641,84.037,87.654,115
52,5.5,68.094,63.643,70.764,73.056,75.598,78.781,81.193,84.458,86.021,87.697,90.447,90.889,94.347,94.176,94.105,221
52,6.0,71.616,65.311,66.047,67.77,70.737,74.731,79.447,84.132,86.281,89.032,94.9,97.75,100.353,102.363,107.136,221
52,6.5,81.804,64.041,58.282,52.996,52.434,51.019,49.906,48.638,49.069,49.934,51.094,50.884,50.95,50.433,51.173,141
52,7.0,101.941,81.959,74.393,68.946,67.595,65.532,65.823,65.296,64.755,61.604,62.489,63.819,64.592,66.704,67.794,163
52,7.5,114.731,90.754,81.268,76.033,72.11,70.998,70.196,69.551,70.048,70.011,71.322,71.959,73.006,74.106,72.606,298
52,8.0,146.19,120.361,113.359,112.599,112.966,115.402,116.616,120.175,121.804,125.428,130.045,132.253,131.948,130.896,135.975,1131
52,8.5,170.896,139.68,128.794,124.337,124.431,126.056,126.446,127.758,128.761,131.731,134.974,134.061,132.814,133.146,132.325,1332
52,9.0,206.162,158.946,138.656,126.86,119.931,115.866,112.047,108.177,106.544,104.408,101.756,100.414,99.227,98.866,98.264,1150
52,9.5,258.478,194.714,167.998,152.258,142.73,135.76,131.17,123.536,121.247,117.597,113.84,111.016,107.981,106.681,104.584,1394
52,10.0,330.52,247.276,212.512,192.3,179.876,170.507,163.659,153.967,150.852,144.706,139.307,135.322,133.156,130.728,127.644,1812
52,10.5,425.556,317.1,272.176,245.542,228.692,216.536,207.102,194.452,189.737,182.831,175.37,170.15,166.934,163.729,161.249,2136
52,11.0,558.422,414.464,353.257,318.9,297.448,280.03,267.948,251.043,245.353,234.918,224.88,217.558,211.676,206.171,200.747,2272
52,11.5,746.046,550.815,468.516,421.378,390.877,369.683,352.87,328.153,319.18,306.37,291.797,282.179,275.031,268.505,261.565,1591
52,12.0,1041.313,770.016,661.241,593.752,554.294,526.946,502.51,468.679,455.218,435.683,416.934,402.34,390.832,380.14,370.371,1056
52,12.5,1529.978,1138.792,978.832,874.198,807.719,761.094,728.004,677.114,659.228,626.702,595.003,571.432,553.203,536.469,517.541,696
52,13.0,2169.234,1616.042,1375.356,1239.104,1155.66,1087.61,1035.653,976.349,948.592,907.226,860.084,824.027,799.638,775.908,744.906,708
52,13.5,3169.185,2332.953,1992.637,1781.917,1654.677,1555.043,1475.602,1372.703,1335.314,1271.419,1213.561,1165.028,1115.668,1081.8,1047.092,543
52,14.0,4947.247,3623.265,3132.158,2833.483,2635.418,2505.788,2410.687,2232.457,2179.883,2073.51,1983.471,1877.988,1791.598,1749.296,1686.61,402
52,14.5,7554.14,5562.135,4773.159,4294.246,3970.827,3778.127,3591.303,3283.963,3171.283,3016.287,2864.277,2693.393,2593.392,2512.251,2454.689,277
52,15.0,10908.395,7940.218,6769.831,6041.514,5576.978,5184.297,4948.917,4569.477,4415.196,4176.512,3952.536,3806.91,3615.023,3506.058,3377.659,205
52,15.5,17510.014,12874.316,11036.078,10023.976,9385.433,8889.403,8396.38,7828.227,7610.903,7257.408,6909.39,6647.613,6443.428,6158.79,5973.437,166
52,16.0,30451.98,21848.66,18491.844,16691.172,15482.842,14621.385,13980.123,12814.771,12439.699,11887.334,11318.286,10751.654,10597.203,10257.074,9751.693,175
52,16.5,48000.523,35488.61,30022.326,26818.892,24858.627,23361.379,22192.662,20579.572,20099.459,18948.68,18005.69,17110.336,16458.804,15840.288,15165.692,198
52,17.0,75108.211,54786.078,46612.848,41590.934,38886.156,36356.781,34773.879,32115.26,31246.607,29412.736,27915.645,27043.348,25798.051,24763.203,24303.947,267
52,17.5,116853.039,85470.867,71709.078,63983.152,59898.883,56115.551,52864.004,48253.918,46324.711,44165.188,41393.918,39617.062,38003.672,36502.02,35648.258,357
52,18.0,178740.188,129417.469,111306.891,99018.644,91408.399,85049.215,81317.59,75551.684,72838.278,68909.68,64198.1,60953.582,59411.92,57951.047,56831.44,340
52,18.5,367831.984,268937.125,229975.961,208144.368,192045.031,181253.32,173570.289,162399.672,157602.875,151247.687,144725.086,139089.352,136289.196,132650.985,127881.868,120
52,19.0,606641.188,450216.0,383751.375,346106.0,315973.531,305444.594,289873.281,267245.406,257142.703,240447.125,228771.234,221869.625,219157.281,211967.844,205518.094,121
52,19.5,891836.25,654401.188,569874.812,512788.812,466844.0,444347.625,426851.156,398444.562,389572.312,366584.094,345465.188,329585.719,314922.312,300708.188,289478.375,125
52,20.0,1166020.125,838867.875,699303.562,627372.938,573634.5,540549.062,518964.562,502778.844,497659.531,468730.531,463588.406,441858.688,416487.125,420210.969,397137.125,85
52,20.5,1517430.25,1144500.812,980706.656,898777.656,877151.281,841462.0,806000.344,766523.406,759014.031,752285.25,746949.469,741626.313,737933.031,737693.094,737095.532,14
53,3.0,35.388,39.973,45.33,50.186,50.224,49.906,50.062,53.366,54.797,56.874,60.3,61.385,62.372,63.814,65.84,18
53,3.5,28.352,29.182,33.1,36.388,38.256,39.993,42.308,45.191,46.207,47.689,50.402,52.611,54.134,56.581,59.535,15
53,4.0,41.137,39.228,40.302,44.56,44.913,45.077,47.859,51.124,52.304,53.877,57.165,58.92,61.474,64.355,67.618,49
53,4.5,50.878,47.689,49.424,50.318,50.776,54.138,56.828,60.212,61.606,62.638,66.452,68.5,69.977,71.646,75.07,80
53,5.0,66.634,63.387,63.071,66.585,68.456,70.257,73.26,77.02,78.36,80.347,84.667,87.37,88.751,92.364,95.244,130
53,5.5,70.078,65.569,67.93,72.456,73.051,77.12,80.95,85.198,86.282,88.589,93.19,95.914,99.03,100.938,101.28,230
53,6.0,75.733,68.348,70.179,71.213,73.118,77.245,79.692,84.743,85.7,87.03,91.934,95.54,97.444,100.466,105.348,240
53,6.5,87.607,68.43,62.016,58.548,57.284,56.777,56.93,57.966,58.67,59.906,61.81,61.375,61.0,60.388,61.139,148
53,7.0,101.374,81.26,71.759,67.102,64.673,62.58,62.582,61.49,61.793,61.159,61.857,63.615,63.119,63.391,63.65,191
53,7.5,118.138,94.066,84.163,77.758,75.197,72.578,71.121,69.502,69.432,69.029,71.256,71.837,70.28,71.006,70.16,275
53,8.0,149.306,125.826,119.083,117.368,120.26,123.128,125.446,129.465,131.154,135.981,142.206,145.885,147.003,148.8,151.973,1158
53,8.5,173.155,140.948,129.375,124.419,124.667,123.889,123.935,123.354,124.357,126.567,126.76,126.883,125.939,128.545,130.948,1251
53,9.0,209.504,160.168,140.198,128.223,121.038,116.238,113.227,107.768,105.992,104.013,102.27,100.984,99.896,100.461,100.226,1178
53,9.5,260.977,197.154,170.674,155.816,146.591,139.474,134.722,127.396,124.884,121.089,117.282,114.412,112.95,110.906,107.755,1386
53,10.0,334.411,249.934,214.201,193.951,180.344,171.034,164.32,155.504,152.456,146.971,142.006,138.357,135.443,132.969,130.713,1835
53,10.5,425.288,315.658,269.588,242.65,226.439,213.498,203.901,191.459,186.649,179.68,172.842,168.581,164.325,160.424,156.772,1882
53,11.0,579.426,430.506,368.174,333.552,312.079,294.841,282.329,264.704,257.27,248.697,237.215,230.34,225.36,220.688,213.507,1435
53,11.5,781.069,580.272,493.86,444.946,414.153,390.461,372.881,348.68,340.082,327.722,315.924,305.708,297.605,289.49,281.3,1252
53,12.0,1052.908,779.313,664.103,599.918,555.429,522.927,498.857,467.029,454.426,435.331,416.903,402.501,390.948,381.453,372.45,1051
53,12.5,1521.132,1124.158,955.955,861.791,802.456,755.586,720.369,671.553,654.216,622.837,594.052,570.178,553.128,533.012,516.58,740
53,13.0,2176.486,1606.946,1373.251,1238.926,1152.514,1089.752,1043.156,974.218,948.052,911.81,866.12,831.61,799.898,769.542,743.511,805
53,13.5,3138.483,2317.904,2002.515,1805.708,1686.306,1606.046,1541.735,1446.249,1406.798,1342.098,1283.309,1220.297,1176.322,1137.8,1095.441,685
53,14.0,4995.768,3706.802,3185.122,2891.892,2689.083,2534.734,2425.559,2250.594,2192.221,2094.185,1987.719,1906.986,1837.53,1780.426,1716.16,516
53,14.5,7954.624,5862.265,5039.804,4583.921,4291.829,4093.055,3905.814,3653.24,3568.892,3443.005,3312.822,3210.311,3146.787,3060.648,2941.991,553
53,15.0,11990.585,8798.523,7504.676,6771.961,6305.981,6002.858,5759.521,5386.213,5262.009,5034.009,4841.147,4678.49,4542.544,4387.817,4273.21,509
53,15.5,19695.736,14557.154,12345.353,11182.09,10473.26,9996.391,9629.961,8930.76,8689.971,8394.741,7978.772,7634.113,7352.334,7091.465,6789.317,384
53,16.0,30581.654,22211.042,19078.589,16925.962,15931.528,15023.021,14281.466,13147.146,12842.294,12339.046,11842.975,11252.856,10823.362,10548.598,10229.63,260
53,16.5,50274.543,36442.121,30891.908,27692.588,25513.596,24009.854,22995.746,21318.57,20711.795,19597.275,18313.469,17451.166,16712.457,16146.005,15310.048,231
53,17.0,81345.898,58921.547,50579.793,45618.887,41907.371,39986.57,38256.875,35497.086,35258.555,33824.262,31645.303,30007.293,28950.016,27562.633,26130.863,287
53,17.5,126375.227,91240.891,77341.961,68773.461,63507.645,59506.766,56507.18,52282.031,50159.941,48141.227,45278.852,42927.004,40920.027,39118.141,37770.965,399
53,18.0,197465.266,142918.688,121077.609,109085.047,100990.867,96023.672,91110.891,84916.484,81822.883,77928.57,72784.0,68224.266,64968.891,63892.355,61577.246,323
53,18.5,410526.719,304138.188,258067.922,236554.953,220121.516,205276.938,195228.484,178831.938,172882.344,162839.391,157922.359,149874.266,142568.672,137808.75,132100.375,129
53,19.0,633562.25,472197.312,395916.719,352901.656,336490.625,315197.75,304209.75,284707.562,277099.094,265291.312,252421.047,241705.281,233973.656,226506.266,221942.25,113
53,19.5,957343.25,706336.344,593952.688,531159.875,492241.828,464020.282,446548.375,412908.031,399962.625,379168.922,359136.438,345597.734,335864.125,326691.156,317466.656,132
53,20.0,1354601.688,1001081.781,833395.406,748925.375,693361.344,656392.219,623634.875,575582.032,565257.468,539523.688,506710.672,474696.89,448649.172,428174.969,410594.172,96
53,20.5,2349595.25,1825332.125,1694584.0,1563001.875,1425126.0,1336372.375,1268065.625,1232377.75,1223621.625,1206738.75,1117954.875,1046274.375,987972.812,925512.438,898480.062,19
54,3.0,41.515,52.337,52.16,55.163,53.828,55.944,58.102,61.124,62.518,65.044,68.196,71.254,74.369,76.398,76.469,15
54,3.5,35.218,35.056,40.073,42.821,45.136,47.494,50.068,53.582,54.777,57.194,60.314,62.936,65.96,68.698,72.13,26
54,4.0,44.304,44.9,48.334,51.811,53.877,55.972,58.37,61.877,62.835,64.74,68.922,71.356,73.424,76.358,80.24,50
54,4.5,53.08,52.058,57.353,60.568,62.2,65.447,67.7,71.449,73.399,75.148,77.464,80.781,82.656,84.228,86.756,84
54,5.0,70.286,67.259,70.476,73.492,76.766,79.336,81.801,84.546,86.441,87.432,91.495,94.865,97.462,99.972,103.214,162
54,5.5,70.944,65.673,68.651,70.105,72.41,74.763,77.584,82.138,83.517,85.272,91.232,93.073,93.387,97.441,99.874,323
54,6.0,77.857,70.406,73.444,75.685,79.97,84.189,87.48,89.458,90.235,92.539,97.916,100.349,103.21,106.016,107.779,272
54,6.5,90.247,74.637,70.776,67.677,66.71,65.92,66.05,66.844,67.556,68.809,70.106,72.224,73.882,73.302,75.805,182
54,7.0,112.355,92.436,84.976,82.53,81.047,80.278,82.139,82.964,83.795,85.225,85.822,85.431,85.968,85.821,84.014,253
54,7.5,125.524,101.922,93.423,90.343,88.867,86.921,87.137,85.667,86.003,86.035,84.72,84.555,85.713,85.379,84.671,315
54,8.0,153.812,130.346,124.612,123.908,126.656,129.716,132.49,135.941,138.528,142.793,150.162,152.698,154.139,157.168,162.055,1294
54,8.5,180.38,148.942,137.676,133.586,134.292,135.854,136.895,140.514,141.404,144.022,149.023,149.688,149.389,152.248,154.978,1304
54,9.0,219.339,170.772,150.703,140.295,133.715,129.127,125.876,122.387,120.115,119.101,118.603,118.811,118.68,121.391,120.702,1081
54,9.5,274.874,208.932,181.243,165.53,156.316,149.532,144.223,137.14,135.105,131.854,128.318,125.726,124.065,122.331,121.029,1268
54,10.0,354.919,267.137,230.836,209.988,196.963,188.285,181.126,171.781,168.887,164.51,159.975,155.946,153.626,153.549,151.757,1471
54,10.5,467.701,352.171,302.737,273.779,256.085,242.783,232.505,218.621,213.874,206.109,198.06,194.041,190.367,188.466,185.47,1293
54,11.0,654.713,487.211,419.13,379.446,355.002,337.663,324.214,303.678,297.908,286.383,276.254,268.631,264.682,260.154,254.951,1138
54,11.5,884.172,660.246,569.038,513.823,478.99,451.827,431.437,405.689,395.7,382.134,366.914,357.555,348.389,341.164,337.613,1211
54,12.0,1147.893,862.004,744.852,676.37,631.48,597.806,572.894,536.133,526.772,508.593,491.099,478.44,468.827,456.932,445.615,963
54,12.5,1644.569,1225.156,1043.902,948.476,882.61,831.405,796.89,747.248,727.776,696.996,665.184,640.668,627.724,612.826,597.588,738
54,13.0,2388.055,1768.11,1509.727,1366.599,1276.711,1203.882,1147.571,1066.653,1039.258,995.749,942.399,909.811,880.06,854.123,833.323,815
54,13.5,3425.883,2537.69,2175.662,1966.854,1843.466,1736.036,1664.626,1552.454,1516.334,1451.336,1382.97,1315.022,1268.572,1223.672,1183.433,756
54,14.0,5777.587,4280.271,3611.137,3239.787,3024.062,2863.378,2725.849,2501.81,2439.034,2306.395,2180.465,2112.077,2035.435,1923.265,1831.452,667
54,14.5,8983.886,6594.304,5617.142,5061.852,4638.012,4341.512,4151.403,3816.798,3711.65,3527.408,3338.378,3175.768,3057.351,2907.86,2766.756,782
54,15.0,13415.082,9678.074,8116.068,7270.466,6760.385,6339.328,6015.52,5530.827,5341.712,5009.784,4676.307,4476.398,4292.504,4117.448,3946.018,704
54,15.5,20089.219,14601.377,12311.244,10964.261,10200.414,9492.296,9045.288,8439.796,8191.511,7711.978,7258.908,6883.898,6570.8,6244.372,5930.944,430
54,16.0,35985.742,26549.953,22468.57,19904.564,18315.656,17113.938,16250.193,14861.481,14310.341,13354.755,12456.096,11725.162,11235.885,10759.682,10140.382,359
54,16.5,67892.273,49614.988,42181.598,37840.039,34781.508,32332.121,30576.914,28076.357,27336.379,25943.727,24296.729,23084.615,22272.885,21268.598,20082.736,349
54,17.0,116801.695,85126.148,71609.188,64345.91,59652.078,55496.922,52660.039,48688.793,47210.023,44245.961,42353.195,41108.805,40021.449,38883.562,37667.383,461
54,17.5,171020.18,124463.004,104283.957,92989.368,86738.633,81781.875,78156.375,71993.211,69921.258,66689.684,64087.66,60577.293,58243.799,56928.738,55825.192,458
54,18.0,273148.688,201885.242,175064.492,156655.735,145183.883,137070.328,127987.48,116480.122,112005.449,104549.148,98533.718,94464.785,91263.055,87259.899,83055.32,320
54,18.5,495518.157,375743.39,329033.5,294538.422,273729.234,257790.078,244940.25,226258.328,218321.18,207374.156,196650.516,188201.906,182422.898,180428.68,177637.476,126
54,19.0,836776.562,641734.25,549822.625,493881.812,463737.906,435173.812,406854.594,389461.844,388930.219,373241.844,352886.125,338475.219,331852.625,325435.344,319333.875,113
54,19.5,1053087.875,779959.562,675020.938,625266.375,593874.938,563902.75,536086.625,500792.688,491728.594,481425.281,458697.875,443998.0,423650.656,417379.312,420253.062,117
54,20.0,1577019.0,1149913.812,996224.406,900281.563,835465.094,783839.781,744309.125,689551.187,672664.25,643443.031,622275.0,605245.468,594331.906,582228.344,571894.5,68
54,20.5,2010091.875,1461451.438,1232067.062,1119177.625,1043379.062,985281.531,942576.531,865760.782,837147.75,792817.532,747274.531,715160.875,689828.312,661021.125,653163.032,16
55,3.0,36.006,39.421,40.802,44.009,45.145,46.456,48.215,51.059,52.174,54.221,57.255,60.141,62.612,66.07,70.464,15
55,3.5,46.242,47.394,51.904,57.28,58.088,58.917,60.384,63.457,64.862,67.222,70.402,73.094,76.21,79.858,84.388,30
55,4.0,41.299,40.253,43.436,44.632,47.39,49.682,51.72,55.06,55.29,56.982,59.846,62.359,64.685,67.391,70.601,54
55,4.5,52.317,47.387,52.588,54.851,56.451,56.665,57.945,59.026,60.349,62.015,65.12,67.727,69.822,72.654,76.129,85
55,5.0,62.891,60.527,63.574,69.734,71.521,75.444,79.069,80.472,80.603,83.445,87.906,89.65,91.033,93.994,95.26,125
55,5.5,69.286,64.133,66.201,68.328,70.652,72.36,74.456,78.978,80.205,82.957,88.048,90.409,91.962,95.126,96.675,314
55,6.0,73.406,65.962,65.473,68.448,71.516,75.528,79.105,81.806,82.78,85.52,89.187,91.853,92.964,96.238,99.758,270
55,6.5,90.572,76.568,69.964,66.862,66.836,69.129,68.024,66.401,68.142,68.633,69.519,70.176,71.168,72.611,75.148,174
55,7.0,104.263,86.532,80.285,77.617,75.535,74.863,73.67,73.911,74.845,77.085,79.123,78.624,79.762,81.099,82.142,241
55,7.5,117.424,94.267,85.372,77.71,75.209,74.166,73.494,73.029,73.569,73.27,74.925,74.113,73.908,74.004,74.724,364
55,8.0,147.5,123.765,117.95,116.68,118.841,122.124,125.048,128.794,129.83,133.995,137.935,140.782,144.057,147.549,151.662,1361
55,8.5,171.06,138.776,127.886,124.315,123.65,125.395,126.521,128.289,128.939,132.495,134.345,136.797,138.904,141.227,139.907,1359
55,9.0,207.542,159.815,139.79,129.471,123.015,118.128,114.998,111.101,110.71,108.504,107.799,107.029,107.291,107.153,106.324,1189
55,9.5,259.724,196.575,170.42,155.028,144.633,137.553,132.671,125.386,122.66,119.042,115.352,113.144,111.518,109.61,107.966,1354
55,10.0,333.05,250.686,215.724,195.076,182.474,172.528,165.47,154.974,150.986,145.171,139.314,135.442,133.175,130.786,128.653,1606
55,10.5,434.586,323.862,276.654,249.634,232.874,219.946,210.932,196.959,191.837,183.761,175.974,170.85,166.763,163.769,160.734,1532
55,11.0,594.184,439.863,377.437,339.557,315.651,298.679,286.112,266.725,261.322,250.334,239.147,231.551,226.966,221.301,215.912,1426
55,11.5,792.043,588.133,500.648,449.336,417.424,394.049,374.581,347.494,338.868,325.72,309.645,299.148,290.171,283.036,275.853,1353
55,12.0,1030.155,766.989,656.612,590.652,547.992,514.147,489.096,453.174,439.857,421.145,401.102,385.866,377.71,365.22,355.46,964
55,12.5,1458.402,1084.258,925.855,830.846,771.56,724.047,691.045,637.8,620.107,589.273,561.911,543.246,527.651,511.583,498.382,683
55,13.0,2164.186,1614.489,1367.622,1237.467,1155.75,1086.228,1027.842,946.936,918.496,874.468,829.904,795.773,768.12,746.375,730.483,767
55,13.5,3078.425,2291.77,1956.242,1756.72,1635.974,1544.765,1475.228,1361.585,1322.715,1265.741,1180.358,1136.894,1105.97,1066.854,1036.722,685
55,14.0,5096.202,3786.755,3240.021,2905.233,2698.176,2543.686,2418.988,2231.369,2157.791,2048.435,1917.214,1812.357,1741.007,1675.084,1596.611,565
55,14.5,8291.286,6119.706,5196.667,4640.178,4259.837,4004.605,3808.167,3481.348,3344.097,3144.31,2954.982,2799.318,2700.382,2570.259,2443.38,608
55,15.0,12477.114,9193.588,7786.383,6858.95,6286.521,5863.588,5536.625,5048.95,4908.455,4638.954,4308.031,4084.423,3921.37,3725.905,3556.418,525
55,15.5,19188.094,14200.685,11933.702,10633.632,9791.22,9151.289,8682.841,7905.827,7651.696,7223.937,6710.993,6406.393,6070.802,5815.839,5542.059,337
55,16.0,30810.984,22629.58,19312.086,17071.806,15754.816,14742.101,13995.16,12741.736,12389.276,11697.08,10962.273,10382.506,9935.88,9542.798,9151.012,294
55,16.5,53837.768,40100.084,33823.174,30469.704,27900.14,25967.686,24407.474,22253.43,21417.091,20332.154,19095.678,18326.248,17774.478,17117.446,16618.452,286
55,17.0,87098.832,64922.578,54435.234,49731.701,45856.301,42941.996,40568.961,37484.786,36338.97,34843.678,32876.099,31961.758,31318.682,30534.514,29795.331,330
55,17.5,133632.188,98202.812,82636.145,74240.656,68456.184,63675.918,59934.977,55445.801,53638.803,51041.805,47743.229,45231.545,43694.953,42623.18,40918.641,380
55,18.0,202178.766,146789.016,123993.125,112251.938,103396.539,96508.266,91279.789,83751.297,80811.125,77029.805,73602.227,71311.734,67878.883,66225.469,63650.582,287
55,18.5,353619.844,261700.391,221251.078,195195.156,180125.984,167407.141,166392.281,153886.297,146989.0,136742.172,129718.484,125154.547,122701.109,119161.555,114933.828,117
55,19.0,659377.094,488417.938,419841.39,372246.0,359196.188,343900.266,327735.312,314551.61,308529.359,295556.656,274790.062,264108.469,260048.992,260816.062,256635.156,104
55,19.5,1007087.688,731916.875,634234.75,568505.062,521262.219,477867.125,450521.031,414806.125,397060.875,374267.469,360236.781,344859.469,332831.188,329802.969,326395.156,101
55,20.0,1283768.375,936811.125,795435.312,693722.906,636969.156,587647.594,559398.468,521820.203,507236.844,487040.0,465330.172,449704.953,444777.766,432338.0,427575.594,86
56,2.5,46.928,46.991,51.329,55.598,57.47,59.092,60.756,62.84,62.219,61.308,59.782,58.868,60.42,63.274,66.519,10
56,3.0,46.936,41.338,39.673,38.119,38.45,38.432,39.474,40.687,40.451,41.62,44.98,47.016,48.391,50.36,53.01,18
56,3.5,38.983,37.172,38.417,37.192,38.071,39.042,39.888,41.438,42.507,44.105,46.551,48.633,49.84,52.23,55.673,31
56,4.0,40.86,36.558,39.682,39.216,39.648,40.534,41.804,44.527,46.264,48.102,51.471,53.732,55.056,57.45,60.603,50
56,4.5,43.88,41.949,46.391,48.861,49.547,51.722,53.666,56.263,57.345,59.676,63.038,64.266,64.363,66.775,70.008,79
56,5.0,62.664,59.014,57.398,58.259,60.392,62.19,64.687,66.054,67.018,68.33,73.04,75.58,77.022,79.839,82.897,124
56,5.5,64.63,61.818,64.596,70.23,72.618,74.577,77.672,81.724,82.8,84.27,88.032,91.412,91.511,93.031,95.647,261
56,6.0,68.119,63.383,65.364,67.878,70.748,72.334,74.549,77.467,78.344,81.267,85.5,89.245,91.227,94.495,97.504,265
56,6.5,84.128,71.682,65.847,63.578,62.364,61.745,61.561,62.651,62.601,64.056,66.801,69.18,71.424,71.308,73.059,141
56,7.0,90.809,72.476,65.728,62.678,59.465,59.099,58.608,56.945,54.594,55.232,56.417,54.56,56.499,57.972,58.418,175
56,7.5,110.713,87.472,75.972,69.871,67.364,66.013,64.009,60.475,60.285,60.713,60.035,61.095,61.703,62.095,63.981,259
56,8.0,140.859,118.025,110.619,110.086,111.944,114.166,116.794,120.611,122.372,126.871,130.82,132.202,132.945,136.052,137.548,1193
56,8.5,163.481,134.893,124.91,120.62,120.364,121.035,122.442,123.529,124.172,125.043,126.586,126.389,128.017,129.457,130.52,1140
56,9.0,198.475,151.382,132.066,121.661,115.297,110.778,107.614,102.471,100.326,99.415,97.803,96.757,95.583,96.547,93.55,901
56,9.5,244.103,182.824,156.295,141.162,130.831,123.854,118.148,110.143,107.36,103.202,97.905,94.82,92.038,89.276,86.864,1102
56,10.0,304.308,226.908,192.326,171.608,158.356,148.698,141.12,130.858,126.804,120.156,113.434,109.62,106.302,102.351,99.026,1104
56,10.5,401.292,296.761,251.94,224.565,207.286,193.724,183.946,169.467,164.025,156.038,146.676,140.71,135.816,131.56,127.917,953
56,11.0,523.932,387.431,328.926,293.966,270.78,252.879,240.08,220.817,213.76,203.232,192.542,184.852,178.524,173.668,168.639,810
56,11.5,716.431,532.11,450.588,400.21,369.352,345.879,326.94,298.45,288.732,273.032,258.588,246.318,239.58,232.62,227.23,662
56,12.0,945.481,706.247,600.116,536.814,492.027,458.889,432.628,396.281,382.224,363.307,341.628,329.466,318.484,307.298,296.427,538
56,12.5,1431.446,1072.968,925.784,827.855,773.268,727.727,695.88,637.116,613.376,576.092,541.098,519.935,503.169,486.357,461.618,297
56,13.0,2051.664,1534.305,1318.901,1167.96,1092.325,1031.186,986.181,909.634,880.333,832.094,777.542,738.086,712.902,686.007,659.925,342
56,13.5,2971.721,2251.04,1902.656,1716.34,1596.366,1500.654,1436.521,1343.454,1300.1,1236.882,1191.097,1134.088,1099.658,1060.352,1013.378,232
56,14.0,4732.979,3523.263,3039.352,2725.823,2582.678,2445.701,2341.937,2127.385,2038.811,1930.316,1805.496,1705.846,1633.378,1564.829,1493.87,177
56,14.5,6720.864,4940.229,4200.497,3784.275,3496.499,3253.72,3137.648,2896.704,2776.563,2693.052,2416.125,2329.077,2237.238,2164.0,2096.212,129
