pl_name,hostname,discoverymethod,disc_facility,tran_flag,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rade_reflink,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_bmasse_reflink,st_teff,st_rad,st_mass,st_lum,sy_dist
TOI-5489 c,TOI-5489,Transit,Transiting Exoplanet Survey Satellite (TESS),1,13.8663,,,0,1.28,0.07,-0.07,0,<a refstr=GOMEZ_BARRIENTOS_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....171...99G/abstract target=ref>Gomez Barrientos et al. 2026</a>,2.18,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,3547.0,0.42,0.41,-1.60776,45.0907
K2-415 b,K2-415,Transit,K2,1,4.82,0.45,-0.42,0,1.015,0.051,-0.0051,0,<a refstr=HIRANO_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..131H/abstract target=ref>Hirano et al. 2023</a>,7.5,,,1,Mass,<a refstr=HIRANO_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..131H/abstract target=ref>Hirano et al. 2023</a>,3173.0,0.1965,0.1635,-2.45469,21.8182
Kepler-800 b,Kepler-800,Transit,Kepler,1,44.872,3.677,-3.349,0,2.85,0.34,-0.26,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,8.5,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5315.0,0.82,0.85,-0.35798,1019.26
Kepler-327 c,Kepler-327,Transit,Kepler,1,28.272,2.886,-2.648,0,1.03,0.05,-0.05,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,20.3,27.1,-17.7,0,Mass,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,3799.0,0.492,0.591913,-1.25964,241.987
Kepler-28 c,Kepler-28,Transit,Kepler,1,35.898,1.21,-1.175,0,1.857,0.042,-0.042,0,<a refstr=LELEU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.117L/abstract target=ref>Leleu et al. 2023</a>,2.06,0.7,-0.52,0,Mass,<a refstr=LELEU_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A.117L/abstract target=ref>Leleu et al. 2023</a>,4499.3,0.664,0.684,-0.74494,438.359
K2-271 b,K2-271,Transit,K2,1,133.8067,,,0,7.28,0.23,-0.23,0,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,41.8,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5644.0,0.99,0.83,-0.04982,564.454
Kepler-1418 b,Kepler-1418,Transit,Kepler,1,7.29,2.42,-1.68,0,1.66,0.08,-0.14,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.39,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4770.0,0.72,0.77,-0.616,499.0
MASCARA-4 b,MASCARA-4,Transit,Multiple Observatories,1,4913.69,,,0,16.98160576,0.49319515,-0.49319515,0,<a refstr=ZHANG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A..47Z/abstract target=ref>Zhang et al. 2022</a>,532.36258173,76.59664609,-76.59664609,0,Mass,<a refstr=ZHANG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A..47Z/abstract target=ref>Zhang et al. 2022</a>,7800.0,1.79,1.75,1.08743,170.696
Kepler-1846 b,Kepler-1846,Transit,Kepler,1,24.5,1.8,-1.8,0,1.76378826,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,3.76,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4825.0,0.732,0.785,-0.53047,374.615
Kepler-224 e,Kepler-224,Transit,Kepler,1,18.732,1.137,-1.063,0,1.97,0.15,-0.15,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,4.54,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5018.0,0.676,0.777,-0.51445,782.088
Kepler-1670 b,Kepler-1670,Transit,Kepler,1,67.67,65.55,-21.1,0,3.3564801,,,0,<a refstr=ARMSTRONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.504.5327A/abstract target=ref>Armstrong et al. 2021</a>,11.2,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5838.0,1.51889,1.05,0.3828,2065.98
Kepler-92 c,Kepler-92,Transit,Kepler,1,106.207,2.989,-2.901,0,2.6,0.08,-0.08,0,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,6.1,1.8,-1.8,0,Mass,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,5883.0,1.7,1.21,0.55818,477.992
Kepler-1799 b,Kepler-1799,Transit,Kepler,1,83.04,67.79,-24.19,0,4.12801189,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,15.9,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5831.0,0.921,1.016,0.31428,2254.69
Kepler-1265 b,Kepler-1265,Transit,Kepler,1,58.15,2.843,-2.686,0,1.35,0.07,-0.13,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2.39,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,4630.0,0.69,0.71,-0.70004,583.641
HD 332231 b,HD 332231,Transit,Transiting Exoplanet Survey Satellite (TESS),1,98.09,8.08,-7.2,0,9.07303305,0.18720815,-0.17534239,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,74.1,5.6,-5.4,0,Mass,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,6128.0,1.266,1.1642,0.30792,80.6665
Kepler-1591 b,Kepler-1591,Transit,Kepler,1,439.434,33.588,-30.683,0,1.27,0.41,-0.19,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2.15,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6082.0,1.16,1.1,0.43389,1419.58
TOI-7189 b,TOI-7189,Transit,Transiting Exoplanet Survey Satellite (TESS),1,49.3,8.63,-8.63,0,10.9,0.52,-0.52,0,<a refstr=PREMNATH_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....172...92P/abstract target=ref>Premnath et al. 2026</a>,159.04,30.96,-29.56,0,Mass,<a refstr=PREMNATH_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....172...92P/abstract target=ref>Premnath et al. 2026</a>,3775.0,0.591,0.612,-1.18709,192.09
TOI-7265 B b,TOI-7265 B,Transit,Transiting Exoplanet Survey Satellite (TESS),1,17.7,3.38,-3.38,0,10.7,0.49,-0.47,0,<a refstr=PREMNATH_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....172...92P/abstract target=ref>Premnath et al. 2026</a>,224.95,29.58,-29.51,0,Mass,<a refstr=PREMNATH_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....172...92P/abstract target=ref>Premnath et al. 2026</a>,3503.0,0.497,0.521,-1.46852,143.97
Kepler-249 b,Kepler-249,Transit,Kepler,1,24.26,1.65,-1.22,0,1.09,0.05,-0.05,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1.32,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,3568.0,0.482,0.510238,-1.49485,190.401
Kepler-1222 b,Kepler-1222,Transit,Kepler,1,416.231,10.979,-10.752,0,0.79,0.06,-0.06,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0.418,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5239.0,0.8,0.84,-0.45761,415.218
Kepler-463 b,Kepler-463,Transit,Kepler,1,166.039,4.626,-4.481,0,3.05,0.43,-0.3,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,9.53,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5661.0,0.9,0.87,0.07904,394.804
TOI-2337 b,TOI-2337,Transit,Transiting Exoplanet Survey Satellite (TESS),1,619.5809,,,0,10.08808263,1.12089807,-1.12089807,0,<a refstr=GRUNBLATT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..120G/abstract target=ref>Grunblatt et al. 2022</a>,508.5254512,47.67426105,-47.67426105,0,Mass,<a refstr=GRUNBLATT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..120G/abstract target=ref>Grunblatt et al. 2022</a>,4780.0,3.22,1.325,0.689,536.046
Kepler-566 b,Kepler-566,Transit,Kepler,1,16.879,0.652,-0.625,0,2.15,0.13,-0.13,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5.27,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5132.0,0.79,0.83,-0.52379,564.277
Kepler-1224 b,Kepler-1224,Transit,Kepler,1,132.663,4.779,-4.611,0,1.33,0.12,-0.08,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2.33,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6155.0,1.22,1.18,0.29282,559.598
WASP-149 b,WASP-149,Transit,SuperWASP,1,1966.0,305.0,-305.0,0,15.24421375,0.67253884,-0.67253884,0,<a refstr=SCHANCHE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..334S/abstract target=ref>Schanche et al. 2025</a>,314.96795134,62.29436777,-62.29436777,0,Mass,<a refstr=SCHANCHE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..334S/abstract target=ref>Schanche et al. 2025</a>,5750.0,1.08,1.05,0.04343,211.73
WASP-60 b,WASP-60,Transit,SuperWASP,1,925.4935,,,0,9.86392,1.34508,-1.34508,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,174.8065,60.3877,-60.3877,0,Mass,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,5900.0,1.17,1.19,0.34748,431.052
TOI-5916 b,TOI-5916,Transit,Transiting Exoplanet Survey Satellite (TESS),1,43.8,3.8,-3.8,0,11.8,0.52,-0.51,0,<a refstr=O_BRIEN_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....172..117O/abstract target=ref>O&#39;Brien et al. 2026</a>,219.0,28.0,-28.0,0,Mass,<a refstr=O_BRIEN_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....172..117O/abstract target=ref>O&#39;Brien et al. 2026</a>,3541.0,0.487,0.518,-1.45717,199.724
Kepler-619 c,Kepler-619,Transit,Kepler,1,1652.907,84.261,-79.627,0,1.69,0.39,-0.17,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.5,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5980.0,1.11,1.09,-0.04002,900.678
Kepler-186 b,Kepler-186,Transit,Kepler,1,37.372,3.802,-3.484,0,1.07,0.12,-0.12,0,<a refstr=QUINTANA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Sci...344..277Q/abstract target=ref> Quintana et al. 2014 </a>,1.24,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,3788.0,0.472,0.478,-1.385,177.594
K2-183 d,K2-183,Transit,K2,1,31.6618,1.4159,-1.4159,0,2.3,0.2,-0.2,0,<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>,5.9,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5482.0,0.87,0.942219,-0.13179,329.041
Kepler-1677 b,Kepler-1677,Transit,Kepler,1,59.4,4.0,-4.0,0,2.70216183,,,0,<a refstr=ARMSTRONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.504.5327A/abstract target=ref>Armstrong et al. 2021</a>,7.76,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6013.72,1.24959,1.11,0.2648,735.369
TOI-603 b,TOI-603,Transit,Transiting Exoplanet Survey Satellite (TESS),1,157.0,12.0,-11.0,0,7.37,0.24,-0.23,0,<a refstr=LILLO_BOX_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260719756L/abstract target=ref>Lillo-Box et al. 2026</a>,33.0,6.5,-6.2,0,Mass,<a refstr=LILLO_BOX_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260719756L/abstract target=ref>Lillo-Box et al. 2026</a>,6027.0,1.477,1.24,0.41363,205.924
Kepler-1620 b,Kepler-1620,Transit,Kepler,1,7.92,7.47,-2.57,0,1.61,0.64,-0.27,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.22,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6157.0,1.23,1.15,0.293,895.069
Kepler-85 e,Kepler-85,Transit,Kepler,1,24.318,1.017,-0.972,0,1.27,0.2,-0.2,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,0.6,0.5,-0.4,0,Mass,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,5436.0,0.893,0.947,-0.2123,765.025
TOI-2128 b,TOI-2128,Transit,Transiting Exoplanet Survey Satellite (TESS),1,86.2315,,,0,2.08874836,0.08866263,-0.07642236,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,4.5,2.0,-2.0,0,Mass,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,5968.0,1.1174,1.0251,0.15625,36.578
Kepler-1693 c,Kepler-1693,Transit,Kepler,1,296.73,114.62,-91.93,0,0.97698289,,,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,0.894,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5553.0,1.098,0.941,-0.21808,760.065
TOI-5174 b,TOI-5174,Transit,Transiting Exoplanet Survey Satellite (TESS),1,100.9112,,,0,5.351,,,0,<a refstr=MANTOVAN_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.516.4432M/abstract target=ref>Mantovan et al. 2022</a>,24.8,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5643.77,1.09457,1.0,0.03946,197.243
WASP-172 b,WASP-172,Transit,SuperWASP-South,1,1506.5,,,0,17.59813,1.1209,-1.1209,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,149.3801,31.783,-31.783,0,Mass,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,6900.0,1.91,1.49,0.93444,538.11
Kepler-403 b,Kepler-403,Transit,Kepler,1,689.457,28.701,-27.391,0,1.25,0.22,-0.22,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,2.1,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6090.0,1.329,1.299,0.64405,840.269
Kepler-1493 b,Kepler-1493,Transit,Kepler,1,137.91,61.37,-59.23,0,1.41,0.27,-0.23,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2.57,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5863.0,1.29,1.06,0.249,555.051
Kepler-137 c,Kepler-137,Transit,Kepler,1,29.775,0.472,-0.466,0,1.88,0.14,-0.14,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,4.19,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5187.0,0.802,0.85,-0.29234,302.979
TOI-2114 b,TOI-2114,Transit,Transiting Exoplanet Survey Satellite (TESS),1,1130.0,190.0,-160.0,0,14.54925695,0.67253884,-0.67253884,0,<a refstr=LILLO_BOX_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260719756L/abstract target=ref>Lillo-Box et al. 2026</a>,324.18497514,47.67426105,-44.49597698,0,Mass,<a refstr=LILLO_BOX_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260719756L/abstract target=ref>Lillo-Box et al. 2026</a>,6400.0,1.97,1.309,0.77041,317.845
TOI-5806 b,TOI-5806,Transit,Transiting Exoplanet Survey Satellite (TESS),1,1660.0,240.0,-200.0,0,15.13212395,1.90552672,-1.23298788,0,<a refstr=LILLO_BOX_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260719756L/abstract target=ref>Lillo-Box et al. 2026</a>,721.47048389,82.63538582,-79.45710175,0,Mass,<a refstr=LILLO_BOX_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260719756L/abstract target=ref>Lillo-Box et al. 2026</a>,6730.0,1.387,1.333,0.54986,119.199
TOI-7169 b,TOI-7169,Transit,Transiting Exoplanet Survey Satellite (TESS),1,1169.0,59.0,-61.0,0,16.53324653,0.32506044,-0.32506044,0,<a refstr=SIMON_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....172..118S/abstract target=ref>Simon et al. 2026</a>,130.30964687,44.49597698,-44.49597698,0,Mass,<a refstr=SIMON_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026AJ....172..118S/abstract target=ref>Simon et al. 2026</a>,5714.0,1.5,0.885,0.34183,467.151
Kepler-365 b,Kepler-365,Transit,Kepler,1,132.15,131.05,-45.49,0,2.04,0.97,-0.97,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,4.82,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,6012.0,1.048,1.02,0.112,1038.99
Kepler-1038 b,Kepler-1038,Transit,Kepler,1,1.512,0.063,-0.06,0,3.53,0.52,-0.39,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,12.2,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5335.0,0.83,0.87,-0.362,584.136
Kepler-250 c,Kepler-250,Transit,Kepler,1,71.499,4.039,-3.798,0,2.28,1.31,-1.31,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.82,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5160.0,0.805,0.806,-0.45709,760.585
TOI-521 b,TOI-521,Transit,Transiting Exoplanet Survey Satellite (TESS),1,66.0,12.0,-12.0,0,1.98,0.14,-0.14,0,<a refstr=LACEDELLI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...705A.260L/abstract target=ref>Lacedelli et al. 2026</a>,5.3,1.0,-1.0,0,Mass,<a refstr=LACEDELLI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...705A.260L/abstract target=ref>Lacedelli et al. 2026</a>,3544.0,0.421,0.42,-1.5986,60.9425
TOI-2180 b,TOI-2180,Transit,Transiting Exoplanet Survey Satellite (TESS),1,2.71,0.13,-0.13,0,11.32107051,0.24659758,-0.21297063,0,<a refstr=DALBA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...61D/abstract target=ref>Dalba et al. 2022</a>,875.61726129,27.65107141,-25.74410097,0,Mass,<a refstr=DALBA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...61D/abstract target=ref>Dalba et al. 2022</a>,5695.0,1.636,1.111,0.40552,116.685
Kepler-302 b,Kepler-302,Transit,Kepler,1,31.247,3.15,-2.811,0,4.06,0.85,-0.85,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,15.5,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5740.0,1.22,1.021,0.04949,1402.58
Kepler-985 b,Kepler-985,Transit,Kepler,1,2.4,0.2,-0.2,0,2.98,0.14,-0.15,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,9.17,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5434.0,0.85,0.91,-0.28282,679.361
Kepler-248 b,Kepler-248,Transit,Kepler,1,79.311,4.855,-4.572,0,3.02,0.36,-0.36,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,9.38,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5190.0,0.831,0.838,-0.41834,738.792
Kepler-836 b,Kepler-836,Transit,Kepler,1,135.797,6.921,-6.564,0,2.73,0.64,-0.32,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,7.9,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5895.0,1.04,1.03,0.04883,980.035
TOI-1224 c,TOI-1224,Transit,Transiting Exoplanet Survey Satellite (TESS),1,1.9952,,,0,2.884,0.098,-0.098,0,<a refstr=THAO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...41T/abstract target=ref>Thao et al. 2024</a>,8.67,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,3326.0,0.404,0.4,-1.6968,37.3312
Kepler-142 d,Kepler-142,Transit,Kepler,1,22.072,0.542,-0.533,0,2.16,0.47,-0.47,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.31,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5790.0,1.269,0.978,0.10706,548.686
Kepler-1676 b,Kepler-1676,Transit,Kepler,1,33.45,37.91,-9.13,0,3.3769596,,,0,<a refstr=ARMSTRONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.504.5327A/abstract target=ref>Armstrong et al. 2021</a>,11.3,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5878.3,1.06066,1.07,0.0835,
K2-65 b,K2-65,Transit,K2,1,45.0,17.0,-17.0,0,1.58,0.38,-0.38,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,3.12,,,0,M-R relationship,<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>,5213.0,0.84,0.87,-0.328,72.2
WASP-73 b,WASP-73,Transit,SuperWASP,1,2242.3605,,,0,15.91678,2.46598,-2.46598,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,908.9938,292.4036,-292.4036,0,Mass,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,6030.0,2.55,2.52,0.79502,316.678
