kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_period,koi_prad,koi_sma,koi_insol,koi_depth,koi_duration,koi_incl,koi_steff,koi_srad,koi_smass,koi_kepmag,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_tce_delivname,dataspan,dutycycle,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0
8823868,K00081.01,FALSE POSITIVE,FALSE POSITIVE,23.8761144,10.45,0.2237,1135.6,1611.7,9.3113,89.96,9974.0,2.533,2.615,11.409,98.85156,537.77026,225.5,57.0,q1_q17_dr25_tce,1459.789,0.8745,35.132,32.838,32.314,31.124,30.735,29.931,29.713,29.647,30.125,30.538,31.089,31.658,31.995,33.529
5471690,K04006.02,FALSE POSITIVE,FALSE POSITIVE,0.962815183,1.12,0.0211,23331.88,20.7,2.581,88.24,6638.0,2.445,1.349,12.876,7.06539,9.332012,12.1,918.0,q1_q17_dr24_tce,1459.789,0.8752,68.965,60.36,56.239,51.925,49.073,44.676,42.638,39.974,37.179,34.768,33.063,31.71,31.337,29.592
5471690,K04006.01,FALSE POSITIVE,FALSE POSITIVE,12.4247333,1.47,0.1138,642.95,40.5,16.828,81.37,6632.0,2.193,1.27,12.876,4.849288,17.245289,19.3,225.0,q1_q17_dr25_tce,1459.789,0.8752,68.965,60.36,56.239,51.925,49.073,44.676,42.638,39.974,37.179,34.768,33.063,31.71,31.337,29.592
5471769,K06011.01,FALSE POSITIVE,FALSE POSITIVE,12.4255705,1.37,0.102,63.95,139.4,28.88,40.91,5742.0,0.827,0.921,14.961,3.6666048,10.874033,21.1,112.0,q1_q17_dr25_tce,1459.789,0.8754,257.201,224.367,209.273,190.845,178.963,159.641,151.736,140.584,126.893,116.833,110.085,104.687,103.192,95.139
5471770,K06012.01,FALSE POSITIVE,FALSE POSITIVE,12.426173,2.67,0.1057,242.41,115.1,30.64,33.57,6367.0,1.357,1.019,13.605,4.028618,13.360286,36.9,112.0,q1_q17_dr25_tce,1459.789,0.8751,106.337,93.564,87.41,80.484,76.131,69.096,66.193,61.878,57.446,53.809,51.226,49.647,49.284,46.677
5471792,K04110.01,FALSE POSITIVE,FALSE POSITIVE,12.4258833,2.19,0.0988,242.04,93.6,24.83,43.89,5611.0,1.632,0.832,13.369,3.8482199,13.908455,34.4,112.0,q1_q17_dr25_tce,1459.789,0.8753,97.199,85.427,79.795,73.748,70.081,62.949,60.242,56.223,51.986,48.991,46.703,45.233,44.815,42.728
5389184,K06575.01,FALSE POSITIVE,FALSE POSITIVE,1.06995136,0.9,0.0206,3730.45,54.8,1.322,88.36,5869.0,1.221,1.021,14.174,3.726035,8.410327,10.8,1256.0,q1_q17_dr25_tce,1459.789,0.8753,161.982,142.646,134.019,123.677,116.447,104.483,99.582,92.588,85.257,79.377,75.008,71.544,70.498,65.08
5439000,K05165.01,CANDIDATE,CANDIDATE,369.73011,1.66,1.0198,1.34,274.8,14.27,89.95,6283.0,0.999,1.025,13.976,,,9.6,,q1_q16_tce,1459.789,0.875,111.684,98.731,92.286,85.015,80.369,72.891,69.639,64.757,59.783,55.526,52.382,50.207,49.529,46.569
5471606,K03723.01,FALSE POSITIVE,FALSE POSITIVE,0.962835804,458.02,0.0197,602806.92,14328.4,4.9844,55.39,3982.0,32.244,1.104,10.82,595.42206,1250.0057,209.2,1399.0,q1_q17_dr25_tce,1459.789,0.8755,112.589,114.665,122.199,127.319,135.154,146.36,150.51,160.92,178.59,191.354,202.18,214.412,219.424,251.822
5444334,K04064.01,FALSE POSITIVE,FALSE POSITIVE,0.759763198,1.2,0.0158,2227.19,202.5,3.083,70.93,5520.0,0.818,0.917,15.916,3.633384,18.438082,30.8,1764.0,q1_q17_dr25_tce,1459.789,0.8753,337.764,296.968,276.894,254.679,239.703,215.536,205.293,189.666,171.193,157.409,146.921,138.083,135.706,123.668
8765560,K03891.01,CANDIDATE,CANDIDATE,47.1096306,78.98,0.2648,75.4,752.2,5.741,85.88,5258.0,2.78,1.115,13.731,9.867563,32.17804,35.1,29.0,q1_q17_dr25_tce,1459.789,0.8753,131.064,116.93,110.143,102.211,96.723,87.601,83.978,79.078,73.571,69.728,66.764,65.024,64.433,60.768
5444392,K06578.01,FALSE POSITIVE,FALSE POSITIVE,0.759764419,138.54,0.017,12833.03,393266.0,5.72501,73.89,5807.0,1.909,1.13,11.378,938.2225,10308.177,1728.1,1773.0,q1_q17_dr25_tce,1459.789,0.8522,806.125,886.919,950.375,972.469,1001.293,1031.239,1036.983,1052.831,1081.569,1070.489,1047.886,1028.316,1021.973,994.292
5444491,K07727.01,FALSE POSITIVE,FALSE POSITIVE,0.759740194,0.67,0.0169,4245.86,42.5,3.252,73.19,6046.0,1.007,1.111,14.92,4.0422535,10.337952,13.7,1766.0,q1_q17_dr25_tce,1459.789,0.8751,176.671,155.341,145.343,134.015,126.398,113.794,108.594,100.632,92.736,86.345,81.59,78.2,77.131,71.847
5444548,K00409.01,CONFIRMED,CANDIDATE,13.24931848,2.86,0.1087,99.54,647.6,4.4859,88.07,5799.0,1.078,0.972,14.15,11.576698,74.35541,87.8,98.0,q1_q17_dr25_tce,1459.789,0.8752,122.382,108.46,101.863,94.294,89.527,80.72,77.327,72.365,66.872,62.783,59.61,57.701,57.337,54.709
8761550,K07912.01,FALSE POSITIVE,FALSE POSITIVE,224.591055,2.17,0.7521,5.56,125.2,3.232,89.87,5786.0,1.771,1.124,12.238,3.5136755,7.1929727,8.2,7.0,q1_q17_dr25_tce,1459.789,0.8753,57.887,51.82,49.224,45.974,43.893,40.148,38.638,36.244,33.658,31.719,30.258,29.107,28.77,27.371
5374838,K05155.01,CANDIDATE,CANDIDATE,230.180357,7.57,0.8046,3.41,3689.3,13.436,89.96,6313.0,1.246,1.31,15.469,36.44919,52.77433,64.0,5.0,q1_q17_dr25_tce,1459.789,0.6987,313.788,275.285,255.462,233.867,220.002,197.15,187.437,174.249,157.887,144.539,135.082,127.497,125.53,115.399
5374854,K00645.02,CONFIRMED,CANDIDATE,23.7832097,2.01,0.1618,65.26,256.5,7.939,89.98,5877.0,1.265,0.997,13.716,7.4939933,28.804035,38.3,45.0,q1_q17_dr25_tce,1459.789,0.6988,122.093,107.451,100.575,92.656,87.769,79.191,75.752,70.32,64.373,59.465,55.857,52.839,51.99,48.341
5374854,K00645.01,CONFIRMED,CANDIDATE,8.50339249,1.95,0.0815,257.22,188.9,2.9569,86.36,5877.0,1.265,0.997,13.716,4.534675,22.345987,28.5,120.0,q1_q17_dr25_tce,1459.789,0.6988,122.093,107.451,100.575,92.656,87.769,79.191,75.752,70.32,64.373,59.465,55.857,52.839,51.99,48.341
5384079,K02011.02,CONFIRMED,CANDIDATE,17.2653659,1.16,0.1412,146.92,67.9,5.02,89.99,6388.0,1.402,1.259,12.556,4.0386195,12.769484,13.9,77.0,q1_q17_dr25_tce,1459.789,0.8753,65.673,59.721,57.763,55.053,53.957,52.253,51.664,51.201,51.79,52.899,54.402,55.684,56.221,57.861
5384079,K02011.01,CONFIRMED,CANDIDATE,7.05675145,1.68,0.0778,483.95,130.0,2.0261,88.28,6388.0,1.402,1.259,12.556,4.9753275,23.796177,25.2,181.0,q1_q17_dr25_tce,1459.789,0.8753,65.673,59.721,57.763,55.053,53.957,52.253,51.664,51.201,51.79,52.899,54.402,55.684,56.221,57.861
5471617,K06131.02,FALSE POSITIVE,FALSE POSITIVE,94.38163,2.04,0.3796,19.72,91.2,11.87,89.38,5221.0,2.067,0.819,12.409,,,7.5,,q1_q16_tce,1459.789,0.8754,107.068,101.04,99.478,95.443,92.955,86.462,83.793,79.349,74.764,70.291,67.419,65.058,64.449,61.211
5471574,K02505.01,FALSE POSITIVE,FALSE POSITIVE,0.962827066,29.27,0.0218,31471.91,86.3,4.48,13.09,6534.0,3.028,1.484,13.398,4.405946,23.182957,28.7,1399.0,q1_q17_dr25_tce,1459.789,0.8752,98.728,88.412,84.338,79.029,76.395,71.764,69.633,68.153,66.725,65.975,66.125,67.198,67.5,70.271
5473535,K03894.01,FALSE POSITIVE,FALSE POSITIVE,1.673662758,23.42,0.0285,2106.67,316.4,2.3135,43.69,6444.0,1.053,1.094,14.576,3.7891088,30.03405,33.4,802.0,q1_q17_dr25_tce,1459.789,0.8752,220.603,199.62,191.372,180.814,175.717,166.356,162.446,157.786,154.308,152.445,151.825,152.453,152.822,154.838
5444276,K07559.01,CANDIDATE,CANDIDATE,0.708965461,1.13,0.0164,8061.29,87.2,3.946,62.45,6528.0,1.155,1.177,12.798,8.601799,8.175266,13.1,1890.0,q1_q17_dr24_tce,1459.789,0.8756,103.078,96.363,97.254,94.598,92.612,90.145,88.766,86.481,82.245,78.764,74.904,71.905,71.375,66.472
8758161,K07087.01,FALSE POSITIVE,FALSE POSITIVE,0.998217563,88.64,0.0213,14421.97,87567.2,3.90851,65.18,6980.0,1.755,1.292,12.457,1018.19415,12755.756,3979.1,1348.0,q1_q17_dr25_tce,1459.789,0.8582,97.227,99.013,105.503,108.323,113.493,122.063,126.129,134.825,148.102,156.378,161.981,167.972,170.662,185.545
8890996,K07107.01,FALSE POSITIVE,FALSE POSITIVE,1.50650745,1.13,0.0294,9242.43,27.8,2.622,78.38,6839.0,2.02,1.497,12.491,4.3426085,9.512498,14.4,892.0,q1_q17_dr25_tce,1459.789,0.8751,68.323,63.19,61.815,59.395,58.376,56.383,55.538,54.558,53.694,52.657,52.111,51.627,51.612,51.306
8890924,K04269.01,CONFIRMED,CANDIDATE,26.6565737,4.15,0.1943,157.45,163.4,4.954,88.72,5159.0,3.062,1.373,13.263,4.2997546,11.714887,18.8,53.0,q1_q17_dr25_tce,1459.789,0.8752,122.919,109.926,103.654,95.868,91.226,83.189,79.692,74.819,69.154,64.828,61.089,58.43,57.483,53.526
8890924,K04269.02,CANDIDATE,CANDIDATE,4.4408541,1.74,0.0588,1719.2,33.9,8.083,89.93,5159.0,3.062,1.373,13.263,2.9591436,8.002512,12.0,302.0,q1_q17_dr25_tce,1459.789,0.8752,122.919,109.926,103.654,95.868,91.226,83.189,79.692,74.819,69.154,64.828,61.089,58.43,57.483,53.526
8890783,K00464.01,CONFIRMED,CANDIDATE,58.36205791,7.02,0.2918,9.33,5374.7,6.3363,89.67,5592.0,0.953,0.973,14.361,61.477135,201.45831,286.6,21.0,q1_q17_dr25_tce,1459.789,0.875,168.631,155.864,152.481,146.238,142.202,134.203,130.292,124.747,118.442,114.86,112.503,110.974,110.729,109.618
8890783,K00464.02,CONFIRMED,CANDIDATE,5.350156114,2.6,0.0593,226.02,764.8,2.2647,89.98,5592.0,0.953,0.973,14.361,8.51322,67.36277,87.1,250.0,q1_q17_dr25_tce,1459.789,0.875,168.631,155.864,152.481,146.238,142.202,134.203,130.292,124.747,118.442,114.86,112.503,110.974,110.729,109.618
5360082,K03768.01,FALSE POSITIVE,FALSE POSITIVE,11.35501209,8.0,0.0815,19.29,19675.0,14.557,85.59,4594.0,0.567,0.56,14.772,46.665005,297.58325,221.4,118.0,q1_q17_dr25_tce,1459.789,0.8728,299.678,287.504,290.275,286.357,289.176,290.038,292.493,300.967,312.009,325.717,341.088,357.33,364.05,401.471
5374403,K02556.01,CONFIRMED,CANDIDATE,40.8366307,1.5,0.2237,14.3,264.8,4.956,89.65,5529.0,0.925,0.893,14.05,4.994361,15.720275,18.7,26.0,q1_q17_dr25_tce,1459.789,0.6987,128.7,113.953,107.089,98.688,93.37,84.604,80.967,75.303,69.827,65.872,62.879,60.728,60.207,56.905
5383248,K00261.01,CONFIRMED,CANDIDATE,16.23847733,2.76,0.1235,60.35,646.7,3.9699,87.94,5683.0,0.993,0.951,10.297,33.625008,177.37422,125.8,79.0,q1_q17_dr25_tce,1459.789,0.8751,32.603,32.074,33.241,33.584,34.542,34.998,34.92,35.438,36.287,37.005,37.869,39.251,39.781,43.166
5438757,K01601.02,CONFIRMED,CANDIDATE,62.9224936,2.75,0.302,10.73,417.8,11.64,87.02,5534.0,1.08,0.926,14.659,7.765685,23.093313,28.7,19.0,q1_q17_dr25_tce,1459.789,0.8751,172.119,150.574,140.046,128.205,120.8,108.527,103.117,94.954,86.041,79.385,74.492,70.337,69.223,62.755
5438757,K01601.01,CONFIRMED,CANDIDATE,10.35078415,1.97,0.0907,119.01,273.1,6.253,84.43,5534.0,1.08,0.926,14.659,6.3292556,30.358961,36.5,131.0,q1_q17_dr25_tce,1459.789,0.8751,172.119,150.574,140.046,128.205,120.8,108.527,103.117,94.954,86.041,79.385,74.492,70.337,69.223,62.755
5449777,K00410.01,FALSE POSITIVE,FALSE POSITIVE,7.216951388,41.57,0.0725,292.7,4284.5,1.89082,84.43,6266.0,1.056,0.974,14.454,40.235737,304.36368,312.2,183.0,q1_q17_dr25_tce,1459.789,0.8752,156.555,138.777,130.758,121.052,114.868,104.647,100.709,94.915,88.723,84.212,81.154,78.78,78.165,76.168
5471574,K02505.02,FALSE POSITIVE,FALSE POSITIVE,12.4246697,168.91,0.1099,344.8,424.0,44.07,14.9,6550.0,1.59,1.144,13.398,3.4149475,9.524304,116.9,112.0,q1_q17_dr24_tce,1459.789,0.8752,98.728,88.412,84.338,79.029,76.395,71.764,69.633,68.153,66.725,65.975,66.125,67.198,67.5,70.271
5471059,K03956.02,FALSE POSITIVE,FALSE POSITIVE,12.4249559,0.88,0.1017,57.8,110.4,16.332,88.28,5524.0,0.847,0.908,14.72,4.004869,10.589752,17.6,112.0,q1_q17_dr25_tce,1459.789,0.8752,209.274,182.914,170.563,156.23,147.06,132.433,126.805,118.216,109.013,101.698,96.605,92.913,91.513,85.768
5471059,K03956.01,FALSE POSITIVE,FALSE POSITIVE,2.636899795,49.84,0.0362,456.22,426.2,0.9105,74.29,5524.0,0.847,0.908,14.72,3.5967438,21.557814,27.6,508.0,q1_q17_dr25_tce,1459.789,0.8752,209.274,182.914,170.563,156.23,147.06,132.433,126.805,118.216,109.013,101.698,96.605,92.913,91.513,85.768
5471068,K06008.01,FALSE POSITIVE,FALSE POSITIVE,12.426469,1.66,0.1052,66.74,180.5,25.71,46.92,5691.0,0.887,1.003,15.178,3.5574486,13.675006,24.2,112.0,q1_q17_dr25_tce,1459.789,0.875,260.785,226.045,207.852,188.291,175.334,155.973,148.338,136.21,122.48,113.221,106.049,99.78,98.052,88.99
5471108,K05173.01,FALSE POSITIVE,FALSE POSITIVE,12.427076,0.82,0.1045,135.77,47.5,17.447,89.73,5841.0,1.193,0.985,11.6,4.111153,8.954319,25.3,112.0,q1_q17_dr25_tce,1459.789,0.8753,57.185,51.702,49.979,47.422,46.373,44.007,43.183,42.086,41.243,40.475,40.456,40.67,40.814,41.695
5471141,K06584.01,FALSE POSITIVE,FALSE POSITIVE,12.4253812,1.14,0.1075,108.46,115.3,19.781,88.24,5925.0,1.066,1.07,13.854,5.389343,7.3641725,26.8,111.0,q1_q17_dr24_tce,1459.789,0.8754,134.714,120.291,114.285,107.316,103.116,96.665,94.43,91.089,88.028,86.509,86.404,86.909,87.113,88.905
8880317,K07915.01,CANDIDATE,CANDIDATE,382.5891,2.15,1.0393,2.05,298.2,11.7,89.99,6337.0,1.239,1.019,13.678,4.795005,7.206373,10.5,4.0,q1_q17_dr25_tce,1459.789,0.8749,111.218,99.114,93.821,86.951,83.151,75.715,72.705,68.142,63.147,59.491,56.652,54.626,54.129,51.438
5471192,K06009.01,FALSE POSITIVE,FALSE POSITIVE,12.4262889,1.23,0.111,131.83,94.2,18.764,70.89,6246.0,1.092,1.18,14.285,3.409268,9.401906,20.5,112.0,q1_q17_dr25_tce,1459.789,0.8752,164.135,146.376,138.864,129.859,124.872,116.846,113.711,109.842,105.527,102.431,101.072,100.445,100.336,100.778
5471202,K02911.01,FALSE POSITIVE,FALSE POSITIVE,12.4258343,2.75,0.1072,111.92,449.4,28.1171,50.49,6185.0,0.991,1.06,14.865,4.980938,18.320992,72.0,112.0,q1_q17_dr25_tce,1459.789,0.8752,221.958,193.6,180.392,165.85,156.683,141.706,135.881,127.269,119.229,111.889,107.725,103.933,103.144,98.332
5471217,K06010.01,FALSE POSITIVE,FALSE POSITIVE,12.424747,1.35,0.1023,53.94,139.0,25.24,47.54,5514.0,0.826,0.926,14.418,3.854392,13.390169,30.7,112.0,q1_q17_dr25_tce,1459.789,0.8751,162.151,140.929,130.5,119.721,113.099,102.486,98.001,91.469,84.444,79.215,75.762,72.761,71.999,68.08
5471271,K04155.01,FALSE POSITIVE,FALSE POSITIVE,12.422216754,0.8,0.1097,131.73,54.5,6.5533,89.78,6231.0,1.084,1.14,13.598,3.939902,14.579748,11.0,112.0,q1_q17_dr25_tce,1459.789,0.8752,106.881,94.511,88.783,82.407,78.398,71.371,68.376,64.639,60.58,57.642,55.864,54.435,54.039,52.376
5471566,K04863.01,FALSE POSITIVE,FALSE POSITIVE,0.9628348,0.81,0.0186,1734.83,92.8,2.259,84.45,5559.0,0.838,0.917,15.466,5.1008015,8.809391,7.6,1399.0,q1_q17_dr25_tce,1459.789,0.8754,376.258,341.341,326.707,307.358,297.373,278.478,270.801,262.006,254.437,249.513,250.2,254.458,256.959,269.47
8757910,K01269.01,FALSE POSITIVE,FALSE POSITIVE,0.655001616,31.77,0.0168,23595.49,271.2,1.8136,26.85,6426.0,2.089,1.466,13.371,3.5475943,17.290117,104.5,1023.0,q1_q17_dr25_tce,1459.789,0.8752,83.206,73.887,69.967,64.987,62.178,57.049,54.83,51.635,48.115,45.428,43.592,42.186,41.946,40.7
5473556,K02939.01,FALSE POSITIVE,FALSE POSITIVE,11.258825027,87.18,0.0943,322.25,196280.0,8.9592,86.37,6217.0,1.464,0.882,13.545,2640.0923,13999.103,6395.7,120.0,q1_q17_dr25_tce,1459.789,0.8672,156.376,149.928,151.616,150.404,150.987,148.184,145.899,144.652,144.155,143.263,143.96,143.929,145.237,146.446
5385410,K04323.01,CANDIDATE,CANDIDATE,11.49589567,1.59,0.1037,295.46,108.3,2.256,89.55,6290.0,1.506,1.123,13.582,3.277991,11.91882,13.2,118.0,q1_q17_dr25_tce,1459.789,0.8752,106.215,92.611,85.966,78.929,74.195,66.122,62.921,58.543,53.429,49.652,46.865,44.714,44.114,41.016
5440317,K03141.01,CONFIRMED,CANDIDATE,2.31941571,1.24,0.0346,1164.84,96.4,1.591,87.59,5624.0,1.248,1.023,14.869,4.4274955,10.424135,11.7,578.0,q1_q17_dr25_tce,1459.789,0.875,191.089,167.403,156.182,143.607,135.549,121.559,115.542,106.517,96.447,89.388,83.85,79.331,78.086,71.3
5384802,K00646.01,FALSE POSITIVE,FALSE POSITIVE,3.041547148,60.05,0.0437,1344.31,20690.7,3.22798,76.55,6431.0,1.295,1.199,13.705,220.19052,2997.6958,1670.6,442.0,q1_q17_dr25_tce,1459.789,0.8743,125.159,112.714,108.164,102.84,100.462,95.77,93.687,91.126,89.309,88.499,88.599,89.844,90.521,95.189
8827930,K03801.01,CANDIDATE,CANDIDATE,288.3128666,13.21,0.846,1.93,11181.0,5.419,89.92,5672.0,1.22,0.969,15.999,50.98147,95.7085,96.8,5.0,q1_q17_dr25_tce,1459.789,0.8752,448.423,396.288,373.993,346.6,327.899,297.91,283.274,260.848,238.037,220.621,207.928,198.4,195.631,180.762
8823833,K03968.01,FALSE POSITIVE,FALSE POSITIVE,1.50650136,0.8,0.0238,1403.44,66.9,3.1126,79.98,5607.0,0.948,0.788,12.903,4.8099985,24.68217,41.9,893.0,q1_q17_dr25_tce,1459.789,0.8752,64.393,57.029,53.786,49.779,47.241,42.964,41.179,38.459,35.842,33.689,32.164,31.02,30.775,29.148
8802693,K02000.01,CONFIRMED,CANDIDATE,26.41044199,2.45,0.1616,16.27,991.1,3.0715,89.25,5448.0,0.734,0.815,15.593,5.6758294,24.82197,31.2,52.0,q1_q17_dr25_tce,1459.789,0.8753,305.355,273.197,259.333,241.009,230.092,211.827,203.995,191.879,181.743,173.738,169.071,165.753,164.756,162.145
5436415,K05163.01,FALSE POSITIVE,FALSE POSITIVE,273.223848,8.0,0.9314,9.87,469.9,3.787,89.95,5079.0,3.792,1.442,12.741,,,10.6,,q1_q16_tce,1459.789,0.8755,203.976,200.885,201.643,196.961,196.864,191.054,187.783,182.755,173.504,164.021,155.286,147.307,144.949,133.797
5436455,K05164.01,CANDIDATE,CANDIDATE,209.967521,1.16,0.7116,3.29,120.0,2.585,89.95,6437.0,1.042,1.085,12.489,,,7.1,,q1_q16_tce,1459.789,0.8753,57.318,51.356,48.882,45.567,43.579,39.889,38.389,36.193,33.957,32.301,30.957,30.042,29.848,29.106
5436502,K00834.05,CONFIRMED,CANDIDATE,50.4467417,2.67,0.2747,24.64,370.3,7.159,89.57,5739.0,1.384,1.083,15.084,5.1075315,15.157462,19.4,22.0,q1_q17_dr25_tce,1459.789,0.8753,212.699,186.142,173.873,160.225,152.151,138.701,133.006,124.682,115.577,108.391,102.81,98.514,97.507,91.817
5436502,K00834.04,CONFIRMED,CANDIDATE,2.090811305,1.62,0.0329,1718.04,115.9,3.388,77.03,5739.0,1.384,1.083,15.084,3.535499,14.88052,19.9,527.0,q1_q17_dr25_tce,1459.789,0.8753,212.699,186.142,173.873,160.225,152.151,138.701,133.006,124.682,115.577,108.391,102.81,98.514,97.507,91.817
5436502,K00834.03,CONFIRMED,CANDIDATE,6.15560285,2.32,0.0676,406.94,285.0,4.9843,88.56,5739.0,1.384,1.083,15.084,4.266375,26.274458,35.1,203.0,q1_q17_dr25_tce,1459.789,0.8753,212.699,186.142,173.873,160.225,152.151,138.701,133.006,124.682,115.577,108.391,102.81,98.514,97.507,91.817
5436502,K00834.02,CONFIRMED,CANDIDATE,13.23352214,3.06,0.1126,146.67,504.6,6.7372,89.95,5739.0,1.384,1.083,15.084,6.205785,34.323593,49.1,97.0,q1_q17_dr25_tce,1459.789,0.8753,212.699,186.142,173.873,160.225,152.151,138.701,133.006,124.682,115.577,108.391,102.81,98.514,97.507,91.817
5436502,K00834.01,CONFIRMED,CANDIDATE,23.65369415,7.89,0.1658,67.65,3341.8,8.2183,89.98,5739.0,1.384,1.083,15.084,33.295635,188.42673,266.3,57.0,q1_q17_dr25_tce,1459.789,0.8753,212.699,186.142,173.873,160.225,152.151,138.701,133.006,124.682,115.577,108.391,102.81,98.514,97.507,91.817
5450814,K01780.01,FALSE POSITIVE,FALSE POSITIVE,6.487525901,21.23,0.054,29.11,20209.0,2.4536,85.32,4481.0,0.485,0.498,15.693,66.98769,556.3814,74.3,201.0,q1_q17_dr25_tce,1459.789,0.8748,461.142,429.588,423.179,407.004,403.05,393.369,389.923,393.036,402.33,415.647,436.498,458.071,466.717,514.568
5371777,K04327.01,CONFIRMED,CANDIDATE,0.991659646,1.19,0.0205,4614.18,77.3,2.215,71.48,6117.0,1.244,1.17,14.978,3.151386,11.122064,13.5,1078.0,q1_q17_dr25_tce,1459.789,0.6988,210.704,184.524,171.344,156.868,147.821,131.842,125.567,116.358,104.953,96.502,90.077,84.994,83.624,76.584
5450893,K02970.01,CONFIRMED,CANDIDATE,4.82051088,1.08,0.0563,735.25,40.9,3.588,77.54,6046.0,1.396,1.024,12.861,3.687682,13.049923,14.8,282.0,q1_q17_dr25_tce,1459.789,0.8754,64.874,58.084,54.867,51.141,48.963,45.346,43.717,41.472,39.389,37.899,37.055,36.586,36.546,36.652
5466109,K06582.01,CANDIDATE,CANDIDATE,2.43135542,1.07,0.0357,965.4,123.6,1.401,89.48,6231.0,0.955,1.025,15.225,4.6962523,8.208845,9.3,555.0,q1_q17_dr25_tce,1459.789,0.8754,310.377,277.9,265.806,250.223,240.6,224.001,217.3,209.083,202.487,200.003,201.209,203.402,204.644,215.953
5357901,K00188.01,CONFIRMED,CANDIDATE,3.797018259,10.07,0.0457,219.64,14431.2,2.2608,88.65,5167.0,0.848,0.883,14.741,140.05356,1567.476,1549.0,356.0,q1_q17_dr25_tce,1459.789,0.8752,181.804,162.277,153.249,142.002,135.117,122.458,117.016,110.185,102.4,96.146,91.736,88.401,87.67,82.895
5364071,K00248.04,CONFIRMED,CANDIDATE,18.59611518,1.53,0.112,4.48,813.8,2.3052,89.99,3834.0,0.539,0.541,15.264,6.3871775,20.641129,27.6,61.0,q1_q17_dr25_tce,1459.789,0.8752,293.016,264.686,253.288,237.045,226.831,209.508,202.402,192.471,182.427,174.017,170.256,167.62,167.207,166.388
5364071,K00248.03,CONFIRMED,CANDIDATE,2.576571021,1.57,0.03,62.42,852.8,1.5997,89.14,3834.0,0.539,0.541,15.264,10.21087,48.26403,63.6,499.0,q1_q17_dr25_tce,1459.789,0.8752,293.016,264.686,253.288,237.045,226.831,209.508,202.402,192.471,182.427,174.017,170.256,167.62,167.207,166.388
5364071,K00248.02,CONFIRMED,CANDIDATE,10.91274065,2.13,0.0785,9.12,1387.2,2.1801,88.68,3834.0,0.539,0.541,15.264,7.4485817,42.68845,57.4,111.0,q1_q17_dr25_tce,1459.789,0.8752,293.016,264.686,253.288,237.045,226.831,209.508,202.402,192.471,182.427,174.017,170.256,167.62,167.207,166.388
5364071,K00248.01,CONFIRMED,CANDIDATE,7.203855862,2.25,0.0595,15.87,1765.9,2.5418,89.9,3834.0,0.539,0.541,15.264,11.845864,82.67765,101.1,186.0,q1_q17_dr25_tce,1459.789,0.8752,293.016,264.686,253.288,237.045,226.831,209.508,202.402,192.471,182.427,174.017,170.256,167.62,167.207,166.388
5364090,K05153.01,FALSE POSITIVE,FALSE POSITIVE,354.63284,0.9,0.7924,0.13,280.9,2.227,89.95,4206.0,0.535,0.525,13.357,,,6.5,,q1_q16_tce,1459.789,0.8751,102.82,96.451,95.528,92.851,90.573,86.116,83.777,80.878,77.418,74.863,73.28,72.311,71.987,70.735
5385269,K06002.01,FALSE POSITIVE,FALSE POSITIVE,12.4258252,1.27,0.1074,108.1,130.2,21.841,78.01,5968.0,1.048,1.069,14.332,3.4645154,14.575216,30.0,112.0,q1_q17_dr25_tce,1459.789,0.8751,168.989,148.47,139.021,127.844,120.74,108.987,104.091,96.47,88.769,82.928,78.868,75.812,74.86,70.657
5385304,K02370.01,CANDIDATE,CANDIDATE,78.7327023,7.76,0.419,79.13,495.8,5.041,88.77,6715.0,2.763,1.581,13.003,6.0107636,16.153671,19.1,16.0,q1_q17_dr25_tce,1459.789,0.8753,97.651,92.199,92.807,92.189,93.588,96.22,97.826,102.724,109.812,113.524,115.823,118.512,119.586,123.435
5385410,K04323.02,FALSE POSITIVE,FALSE POSITIVE,12.4250319,0.89,0.1092,266.45,29.5,1.4446,88.94,6290.0,1.506,1.123,13.582,3.70636,11.274928,2.7,111.0,q1_q17_dr25_tce,1459.789,0.8752,106.215,92.611,85.966,78.929,74.195,66.122,62.921,58.543,53.429,49.652,46.865,44.714,44.114,41.016
5376067,K00833.01,FALSE POSITIVE,FALSE POSITIVE,3.951405455,31.44,0.0482,388.71,2453.9,2.1862,76.4,6046.0,0.869,0.953,15.446,13.511557,110.66481,117.2,272.0,q1_q17_dr25_tce,1459.789,0.6988,302.481,265.846,248.647,228.606,215.899,194.023,184.766,170.414,154.521,142.239,133.095,126.145,124.571,115.376
5371776,K01557.01,CONFIRMED,CANDIDATE,3.295701024,2.81,0.0392,138.38,1745.7,1.8268,88.89,4723.0,0.691,0.76,14.84,13.646954,119.19753,114.7,327.0,q1_q17_dr25_tce,1459.789,0.6988,236.112,217.267,211.364,199.935,192.116,180.317,175.51,168.52,161.999,157.048,154.882,155.488,155.773,159.506
